id,title,artist,track_id,artist_id,rank,hit,artist_popularity,followers,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7177,Someone You Used To Know,Collin Raye,022rVz5n3Ga5CelWqme1Sb,4AwLiAGc1rRLrCepj5rdTI,37,No,53,93598,27,0.589,0.369,9,-11.477,1,0.0242,0.123,2.21e-06,0.114,0.295,98.997
5695,One More Chance,Michael Jackson,7uyivkbdc8iH8wyBGBhlXV,3fMbdgg4jU18AjLCKBhRSm,83,No,84,4738347,42,0.476,0.596,7,-4.234,1,0.0707,0.108,0.0,0.13699999999999998,0.5489999999999999,80.738
5545,You're The Only One,Maria Mena,5GdUQQ8WYOSwpgMad7k7Gy,3rTRHzFfbTk5GL3LpYZGHR,86,No,56,135450,36,0.687,0.584,9,-6.4929999999999986,1,0.0326,0.0231,0.0,0.146,0.524,123.956
3889,Light On,David Cook,7zmqbdEqmQWgU2wOoBPG83,4SQxI8xg6LcSWL3KuGVHLa,17,Yes,48,100387,48,0.446,0.8340000000000001,9,-4.0139999999999985,0,0.0341,0.0794,0.0,0.114,0.363,132.034
1147,Crash And Burn,Thomas Rhett,2Fk0WwAqTBesLtKg97nojy,6x2LnllRG5uGarZMsD4iO8,36,No,81,1435093,65,0.693,0.789,5,-5.1610000000000005,0,0.0315,0.0768,1.19e-06,0.17800000000000002,0.795,130.025
4443,Summer Love,Justin Timberlake,4IFmjJ4fEuLjTcR7GOtipi,31TPClRtHm23RisEBtV3X7,6,Yes,88,6109438,66,0.631,0.584,0,-7.188,0,0.0637,0.0708,0.0,0.32299999999999995,0.499,95.913
6245,Run,George Strait,1EXMjx4nCIvYTaY5CZMUSl,5vngPClqofybhPERIqQMYd,34,No,73,698033,55,0.547,0.562,11,-10.046,0,0.0326,0.499,0.00104,0.129,0.331,75.604
2569,First Of The Year (Equinox),Skrillex,5i7fZq3chLyCHo3VeB6goD,5he5w2lnU9x7JFhnwcekXX,85,No,83,5938497,70,0.429,0.948,5,-3.657,0,0.227,0.007109999999999998,0.0148,0.0812,0.55,115.785
6761,Lessons Learned,Tracy Lawrence,7CCvEN547vCLqIfXvrPl3G,2BQVRw9md4UKcGUrDXABCD,40,No,61,243228,44,0.682,0.7190000000000001,5,-5.8,1,0.0259,0.281,1.79e-06,0.308,0.755,124.633
2932,Shake Me Down,Cage The Elephant,12sYWro0wGQpq0rjE0lKcm,26T3LtbuGT1Fu9m0eRq5X3,78,No,75,1085150,63,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000441,0.0711,0.132,105.11
3633,Her Diamonds,Rob Thomas,3LtwmK1OfN0dGs9jf3qSjn,3aBkeBhwadnWMWoVJ2CxJC,23,Yes,64,222435,58,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.60600000000002
2408,Another Round,Fat Joe Featuring Chris Brown,3Rh3zDYanZFHaeXFT4Asps,3ScY9CQxNLQei8Umvpx5g6,80,No,72,381126,53,0.271,0.762,6,-6.277,0,0.275,0.0719,0.0,0.14300000000000002,0.41,80.248
1419,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",2Ima72UXnfvR539afL3SAF,0QHgL1lAIqAw0HtD7YldmP,39,No,83,1859960,64,0.525,0.6809999999999999,6,-4.158,0,0.0683,0.195,0.0,0.141,0.4370000000000001,151.875
5841,Like A Stone,Audioslave,3YuaBvuZqcwN3CEAyyoaei,2ziB7fzrXBoh1HUPS6sVFn,31,No,72,1306113,77,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849
1516,Ready Set Roll,Chase Rice,3rh2f6nqswpfDN3Ef6Bi5J,6pBNfggcZZDCmb0p92OnGn,54,No,70,343376,66,0.513,0.8029999999999999,0,-4.45,1,0.0777,0.0161,0.0,0.667,0.746,156.03799999999995
2792,Losing My Religion,Dia Frampton,0Q5U5alAt2pjop9331E5cQ,3ppkM4QtM781APpaX7H9t7,54,No,54,32920,32,0.616,0.6940000000000001,3,-5.421,0,0.0311,0.161,0.0,0.159,0.484,129.844
1851,Everything Has Changed,Taylor Swift Featuring Ed Sheeran,7gdwoOmi258QJq0hmQ4hto,06HL4z0CvFAxyc27GXpf02,32,No,91,11084918,61,0.471,0.47,6,-6.626,1,0.0297,0.3720000000000001,1.83e-06,0.333,0.451,79.539
3545,Who Says,John Mayer,0HLWvLKQWpFdPhgk6ym58n,0hEurMDQu99nJRq8pTxO14,17,Yes,82,2714344,70,0.584,0.509,2,-13.109000000000002,1,0.0287,0.267,0.00252,0.36,0.3670000000000001,90.457
5850,How You Gonna Act Like That,Tyrese,3OUApyz3jDB3syGUNGqB1d,08p7B5OtcUuVblvkQIlBhJ,7,Yes,59,723558,61,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913
1380,6 God,Drake,3a8tAZFJxlmBwOtrf5L1oC,3TVXtAsR1Inumwj472S9r4,83,No,100,18311810,67,0.857,0.639,2,-8.622,1,0.128,0.0239,0.0,0.121,0.477,105.504
303,2U,David Guetta Featuring Justin Bieber,762UXiwEHYY97VL45sAUPR,1Cs0zKBU1kc0i8ypK3B9ai,16,Yes,90,12933385,75,0.542,0.654,8,-5.862,0,0.0537,0.23,0.0,0.241,0.563,144.971
7099,You Got Me,The Roots Featuring Erykah Badu,4pdLZsxq0y5oJDb6Cxlokw,78xUyw6FkVZrRAtziFdtdu,39,No,65,575315,65,0.725,0.464,11,-9.2,0,0.272,0.17,0.0,0.173,0.6890000000000001,80.99600000000002
550,Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,6ydoSd3N2mwgwBHtF6K7eX,93,No,78,292245,71,0.6729999999999999,0.189,1,-8.655,1,0.0339,0.8170000000000001,4.71e-05,0.0767,0.201,112.599
5976,The Zephyr Song,Red Hot Chili Peppers,1ndGB6rvxKYN9seCYO1dTF,0L8ExT028jH3ddEcZwqJJ5,49,No,86,6548249,68,0.725,0.8029999999999999,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391
5608,Baby I Love U,Jennifer Lopez,3adU6Jes8lnvOLnmYYVJgr,2DlGxzQSjYe5N6G9nkYghR,72,No,79,4236334,40,0.8320000000000001,0.688,2,-6.346,1,0.0468,0.018000000000000002,0.207,0.0596,0.399,111.965
3588,Face Drop,Sean Kingston,21XsBxsHuD8Ijk1mvR9bIb,6S0dmVVn4udvppDhZIWxCr,61,No,71,783813,46,0.634,0.8270000000000001,2,-3.687,1,0.0393,0.00104,0.0,0.326,0.7390000000000001,83.994
627,Black Barbies,Nicki Minaj X Mike WiLL Made-It,3y9cCbnBn0zjkJa2YkOj70,0hCNtLu0JehylgoiP8L4Gh,65,No,90,9947575,60,0.8029999999999999,0.585,0,-5.39,1,0.087,0.0734,2.87e-05,0.201,0.241,146.02
1048,Mary Did You Know,Jordan Smith,0Mfbc7b4veAMEiWOffph5q,6TV0LZ3BaEun0OQEh96elP,24,Yes,49,43474,31,0.52,0.415,6,-4.961,0,0.0261,0.7709999999999999,0.0,0.127,0.436,103.029
3958,Spotlight,Jennifer Hudson,02QQXgeAghpU4smdM7l7We,35GL8Cu2GKTcHzKGi75xl5,24,Yes,64,543266,67,0.7070000000000001,0.7240000000000001,11,-3.887,0,0.051,0.0448,0.0,0.07200000000000001,0.659,108.984
1889,Sirens,Pearl Jam,1cAMXz9mnvrqyQLSG4KeeE,1w5Kfo2jwwIPruYS2UWh56,76,No,79,3078402,54,0.53,0.843,3,-5.917000000000002,1,0.0286,0.00259,1.76e-05,0.14300000000000002,0.483,155.033
6606,You Won't Be Lonely Now,Billy Ray Cyrus,1uVRIEqMTtnbcxZocYDJRH,60rpJ9SgigSd16DOAG7GSa,80,No,57,53632,10,0.369,0.528,1,-6.648,1,0.0285,0.307,0.0,0.229,0.336,153.898
5069,Something To Be Proud Of,Montgomery Gentry,4D8uIY6Wzj7dJDaw0dW0UF,3bGXaFVQLASmDMdjjeJr8a,41,No,63,411041,64,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.5529999999999999,97.555
5432,Yeah!,Usher Featuring Lil Jon & Ludacris,5rb9QrpfcKFHM1EUbSIurX,23zg3TcAtWQy7J6upgbUnj,1,Yes,82,5491388,80,0.894,0.7909999999999999,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
1808,Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,5K4W6rqBFWDnAN6FQUkS6x,12,Yes,90,6937319,68,0.359,0.662,1,-2.843,1,0.0466,0.134,0.0,0.0907,0.28800000000000003,152.096
3000,Make A Movie,Twista Featuring Chris Brown,7CisLSqtKbDw2VtpN6IuLw,6vbY3hOaCAhC7VjucswgdS,71,No,67,332563,48,0.846,0.774,1,-5.131,1,0.0509,0.0075200000000000015,0.0,0.207,0.375,120.012
3821,Imma Put It On Her,DAY26 Featuring P. Diddy & Yung Joc,20m3aiJZdxy6kzOapoVTyD,7dpKVB4mK3ufNdZOpMKtrd,79,No,46,97554,43,0.598,0.905,7,-5.095,1,0.17600000000000002,0.0275,0.0,0.172,0.645,143.015
871,Don't,Bryson Tiller,3pXF1nA74528Edde4of9CC,2EMAnMvWE2eb56ToJVfCWs,13,Yes,82,2298889,82,0.765,0.35600000000000004,11,-5.556,0,0.196,0.222,0.0,0.0963,0.19,97.001
6483,There Is No Arizona,Jamie O'Neal,3JC8cY2cecOvw51Bp61hxe,6sQVeggRv1AhrMzuCjhCZe,40,No,38,30571,43,0.474,0.633,8,-5.9510000000000005,0,0.0405,0.259,0.0,0.0984,0.321,167.96
1450,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,049V1aSofNvW906vGZgFsD,0hCNtLu0JehylgoiP8L4Gh,88,No,90,9947610,55,0.65,0.459,0,-7.101,0,0.0421,0.331,0.0,0.115,0.159,144.013
569,Halfway Off The Balcony,Big Sean,4atJ40xfasjdM9ZF3p07BV,0c173mlxpT3dSFRgMO8XPh,74,No,88,3736802,61,0.529,0.809,8,-6.5539999999999985,1,0.269,0.36,0.0,0.242,0.136,125.285
1486,Take Me To Church,Matt McAndrew,6fv1RHhZIxsYbfI2atszgJ,4ZgqduOBdbifKWJp8KbiF3,92,No,40,27782,29,0.428,0.6890000000000001,4,-5.697,0,0.0315,0.0014199999999999998,0.0,0.114,0.237,127.891
1723,Drink A Beer,Luke Bryan,1PoGWZbJPGmViVi7CYbDUK,0BvkDsjIUla7X0k6CSWh1I,31,No,80,2462736,64,0.5710000000000001,0.43,8,-7.439,1,0.0319,0.812,7.99e-05,0.16399999999999998,0.285,77.961
7124,Taking Everything,Gerald Levert,7x3ryI2jxZohGo7SZt2Tlq,7BLOa6FxCbMnowidkQfLIA,11,Yes,49,246508,33,0.679,0.71,3,-5.395,0,0.0453,0.0887,0.0,0.107,0.299,113.769
5298,Give A Little Bit,Goo Goo Dolls,35Ms8xegBwsiqlz630Io13,2sil8z5kiy4r76CRTXxBCA,37,No,72,739640,50,0.557,0.951,0,-3.003,1,0.033,0.00194,0.000172,0.157,0.528,93.974
3386,Heartbreak Warfare,John Mayer,4gs07VlJST4bdxGbBsXVue,0hEurMDQu99nJRq8pTxO14,34,No,82,2714343,67,0.624,0.5539999999999999,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031
3179,Me Against The Music,Glee Cast,07DXC9tg5mySIQfRoVHYmI,0SCbttzoZTnLFebDYmAWCm,56,No,77,833521,44,0.8290000000000001,0.909,11,-5.836,0,0.0686,0.0878,0.0,0.193,0.7909999999999999,120.011
1605,I Got A Car,George Strait,4Fpq4QkR06QRDkujBUk0JY,5vngPClqofybhPERIqQMYd,89,No,73,698026,61,0.601,0.633,4,-7.376,1,0.0326,0.379,0.0,0.12,0.478,138.399
4304,Stronger,Kanye West,6C7RJEIUDqKkJRZVWdkfkH,5K4W6rqBFWDnAN6FQUkS6x,1,Yes,90,6937367,78,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98
2716,The Lazy Song,Bruno Mars,1ExfPZEiahqhLyajhybFeS,0du5cEVh5yTK9QJze8zA0C,4,Yes,91,11594826,74,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.94299999999996
87,Whatever It Takes,Imagine Dragons,0yt31hMKZMiyIEfiBiLD2N,53XhwfbYqKCa1cC15pYq2q,87,No,91,8494808,79,0.675,0.674,1,-4.984,1,0.0305,0.0409,0.0,0.128,0.569,134.941
1983,Hey Pretty Girl,Kip Moore,75p6fgACKYIyIhsoG411SZ,2hJPr4lk7Q8SSvCVBl9fWM,41,No,68,435735,62,0.29100000000000004,0.4,2,-10.615,1,0.0306,0.145,1.86e-05,0.259,0.0935,83.11200000000002
5819,The Love Song,Jeff Bates,3Bs3HwoCuS0UxMlSWodb9A,6MaIFcQgc3Buqm4eCu3yU8,59,No,40,18151,37,0.519,0.458,8,-6.433,1,0.0296,0.317,0.0,0.106,0.362,130.02
724,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,4tCtwWceOPWzenK2HAIJSb,1l8Fu6IkuTP0U5QetQJ5Xt,4,Yes,80,4786824,82,0.8029999999999999,0.585,8,-5.8610000000000015,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
4533,Lost Without U,Robin Thicke,4V2F0DZrAXOWq9hkwMMG3x,0ZrpamOxcZybMHGg1AYtHP,14,Yes,69,1129789,59,0.67,0.348,0,-12.229,1,0.138,0.27,0.0,0.104,0.804,113.306
5003,My Old Friend,Tim McGraw,2AbgjLSmW8l5XaaR4nQE3w,6roFdX1y5BYSbp60OTJWMd,79,No,76,1935193,41,0.463,0.8190000000000001,4,-7.662000000000001,1,0.0357,0.212,0.000268,0.0599,0.591,183.998
2647,Take Over Control,Afrojack Featuring Eva Simons,4iD3msRl5hJUBEtrQwnR4k,4D75GcNG95ebPtNvoNVXhz,41,No,79,1718495,50,0.735,0.6990000000000001,0,-4.435,0,0.084,0.121,2.82e-05,0.0809,0.603,129.944
1992,Ooh La La,Britney Spears,7bpvfjoneSQvW0tbtVm1Jk,26dSoYclwsYLMAKD3tpOr4,54,No,80,3940000,46,0.69,0.568,6,-4.501,1,0.0525,0.0165,6.98e-06,0.111,0.728,128.059
6893,Give You What You Want (Fa Sure),Chico DeBarge,2ZDxfuXmTIRCdXChbtHpW9,67ISVBZzcCTTKM17Ps00sx,71,No,38,39926,19,0.8540000000000001,0.7140000000000001,10,-7.342,0,0.0458,0.0118,0.0,0.0903,0.782,132.0
7203,My Little Secret,Xscape,0mIuIBLkaRvPCz6A0mPqbM,5z2cHsOmmmWcAPNG1oEhw0,62,No,57,427517,56,0.8140000000000001,0.431,8,-9.125,1,0.0936,0.371,0.0,0.335,0.542,129.957
973,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,6AoYWCzsDls6c61Zp5qTuU,1tqhsYv8yBBdwANFNzHtcr,71,No,81,753532,75,0.858,0.6970000000000001,2,-5.3610000000000015,1,0.23,0.114,0.0,0.224,0.364,98.012
959,Something New,Zendaya Featuring Chris Brown,1z15fhSgN6U2k4gqA1Zu4j,6sCbFbEjbYepqswM1vWjjs,93,No,82,1620639,58,0.6859999999999999,0.7659999999999999,4,-4.829,0,0.0417,0.0995,0.0,0.0731,0.35200000000000004,101.984
4230,Got Me Going,DAY26,6Qqp1NCiy8Ps6EtOL1yjeb,7dpKVB4mK3ufNdZOpMKtrd,79,No,46,97554,42,0.755,0.728,5,-6.676,0,0.0786,0.0914,0.0,0.0937,0.537,108.816
3636,Maybe This Time,Glee Cast Featuring Kristin Chenoweth,6cUf9i28VLmBKCBTyiS4vT,0SCbttzoZTnLFebDYmAWCm,88,No,77,833522,45,0.399,0.382,6,-8.11,1,0.16699999999999998,0.454,1.66e-05,0.119,0.194,86.463
481,Water Under The Bridge,Adele,4vb4mFvYsr2h6enhjJsq9Y,4dpARuHxo51G3z768sgnrY,26,Yes,85,8650573,73,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.5399999999999998e-05,0.108,0.472,94.982
5572,With You,Jessica Simpson,7pNJ1T9TGbVbNHKaLhhPri,2tFN9ubMXEhdAQvdQxcsma,14,Yes,54,338803,60,0.5529999999999999,0.7559999999999999,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487
7170,Break Ups 2 Make Ups,Method Man Featuring D'Angelo,5jlVndwOZVzbAfGVHtetDX,4VmEWwd8y9MCLwexFMdpwt,98,No,68,476835,39,0.79,0.7020000000000001,1,-8.663,0,0.303,0.399,0.0,0.096,0.695,86.867
1959,Wildfire,John Mayer,0QTCTu0CXv4X1JEE4gNpGv,0hEurMDQu99nJRq8pTxO14,85,No,82,2714338,65,0.7190000000000001,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.14400000000000002,0.763,96.999
499,Can't Have Everything,Drake,5f5r2N4Lp9WoULWPH9zp2W,3TVXtAsR1Inumwj472S9r4,82,No,100,18311720,66,0.636,0.568,1,-8.441,1,0.419,0.0111,0.0,0.117,0.438,82.495
1287,I'm Not The Only One,Sam Smith,0fioLzGM8ngbD1w6fMmm45,2wY79sveU1sp5g7SokKOiI,5,Yes,88,5180078,77,0.453,0.496,5,-5.785,1,0.0453,0.5539999999999999,2.65e-05,0.0772,0.501,80.994
32,Sky Walker,Miguel Featuring Travis Scott,5WoaF1B5XIEnWfmb5NZikf,360IAlyVv4PCEVjgyMZrxK,29,Yes,85,1523664,88,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965
5981,A Moment Like This,Kelly Clarkson,4kvdX9zzsix7jYHsRVkVUH,3BmGtnKgCSGYIUhmivXKWX,1,Yes,78,2840787,54,0.414,0.5720000000000001,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184
5390,Real Big,Mannie Fresh,47FjToieQbxqNnuiRRQtym,0fbFfVckGKsDbAfYnB5mD1,79,No,56,51188,47,0.725,0.867,7,-3.543,1,0.0874,0.0199,0.0,0.276,0.568,97.013
5050,Don't Bother,Shakira,433JymbpWnRMHXzp1oTRP7,0EmeFodog0BfCgMzAIvKQp,42,No,85,9800104,55,0.617,0.741,7,-4.0939999999999985,1,0.0438,0.00632,0.00324,0.166,0.222,129.976
1761,You're Mine (Eternal),Mariah Carey,2V3EBbauVyLyc8nU2igZyJ,4iHNK0tOyZPYnBU7nGAgpQ,88,No,77,2788535,32,0.636,0.623,2,-6.574,1,0.119,0.412,0.0,0.163,0.501,149.032
2321,Back In Time,Pitbull,2U2ONBrf1HJCDxQlynpD6J,0TnOYISbd1XYRBk9myaseg,11,Yes,84,5139286,50,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086
1511,Fight Night,Migos,2n5gVJ9fzeX2SSWlLQuyS9,6oMuImdp5ZcFhWP0ESe6mG,69,No,93,4750668,76,0.8740000000000001,0.706,1,-5.1320000000000014,1,0.207,0.182,0.0,0.334,0.895,89.96799999999998
5216,Lonely,Akon,4v7DCN09hgXkKazefkznDQ,0z4gvV4rjIZ9wHck67ucSV,4,Yes,80,1446784,64,0.63,0.519,5,-7.871,0,0.0332,0.326,0.0,0.294,0.619,90.07
4469,Glamorous,Fergie Featuring Ludacris,4KTtYhxFtFL7mBwnjkKfLm,3r17AfJCCUqC9Lf0OAc73G,1,Yes,74,1878230,68,0.81,0.748,0,-6.464,1,0.211,0.32,0.0,0.0951,0.669,130.983
1267,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,3keUgTGEoZJt0QkzTB6kHg,0hCNtLu0JehylgoiP8L4Gh,14,Yes,90,9947604,68,0.8959999999999999,0.672,10,-6.875,0,0.0479,0.0525,3.14e-05,0.12,0.523,105.098
2748,Right There,Nicole Scherzinger Featuring 50 Cent,2X5MRkOPx9PlkodmllL036,40xbWSB4JPdOkRyuTDy1oP,39,No,66,685299,46,0.6,0.807,7,-3.845,1,0.305,0.149,0.0,0.358,0.578,94.597
4980,We Be Burnin',Sean Paul,4kOTDj4SiZPkW1p96WMDNv,3Isy6kedDrgPYoTS1dazA9,6,Yes,85,1596734,58,0.95,0.8029999999999999,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0
1036,Top Of The World,Tim McGraw,4pdoeoOQSu6DNznlfNc5FP,6roFdX1y5BYSbp60OTJWMd,73,No,76,1935148,54,0.6729999999999999,0.795,8,-5.608,1,0.0391,0.29600000000000004,0.0,0.489,0.962,141.208
3666,It's A Business Doing Pleasure With You,Tim McGraw,1LC0yRj180R56aJzb6mC4a,6roFdX1y5BYSbp60OTJWMd,59,No,76,1935179,31,0.643,0.913,9,-2.949,1,0.0347,0.0794,0.0,0.102,0.569,112.947
1467,i,Kendrick Lamar,7wdzLe2Gsx1RGqbvYZHASz,2YZyLoL8N0Wb9xBt1NhZWg,39,No,96,8354455,64,0.7609999999999999,0.8859999999999999,1,-5.322,1,0.0627,0.0196,1.72e-06,0.236,0.89,121.91
2682,Fish,Craig Campbell,2YfQ9Wb9GJhyezpCwD9lGI,7tkwiWhGKSuQV8LwPWceWN,83,No,58,127767,54,0.628,0.667,6,-6.282,1,0.0385,0.163,0.0,0.127,0.584,160.01
1135,Buy Me A Boat,Chris Janson,6y35xDJFzpy1FIa6qCMA59,60gmlHZmT16wiO9GiXKYK9,41,No,63,80742,64,0.574,0.745,2,-6.6629999999999985,1,0.0507,0.319,0.0,0.11,0.693,154.042
2579,You And I,Lady Gaga,6rkAY9rk1NTFB94QxG3LJR,1HY2Jd0NmPuamShAr6KMms,6,Yes,82,4552787,61,0.5,0.716,2,-5.194,1,0.0558,0.0933,0.0,0.0931,0.52,127.066
497,Glow,Drake Featuring Kanye West,28irpKCCK9nn9DZSik2zEx,3TVXtAsR1Inumwj472S9r4,54,No,100,18311720,64,0.669,0.385,0,-8.901,1,0.378,0.227,0.0,0.7,0.391,162.039
3405,That's How Country Boys Roll,Billy Currington,5Xc1asNg5VerELR1wFjAey,1By9QBFnjZAoI83BZppHlt,57,No,73,818056,49,0.6809999999999999,0.915,2,-2.944,1,0.0344,0.0685,0.0,0.112,0.889,120.965
4785,Bring It On Home,Little Big Town,63YyQQtDdufxojf9LdC443,3CygdxquGHurS7f9LjNLkv,58,No,67,905699,45,0.55,0.514,8,-7.348,1,0.0265,0.118,0.0,0.0906,0.311,138.105
1459,Come Join The Murder,The White Buffalo & The Forest Rangers,1jZoQ2R3wgs1UbOhio9j8I,3ohcHMuUq1717s8AH17hfT,93,No,62,171097,60,0.529,0.445,5,-7.1560000000000015,1,0.0275,0.67,0.032,0.106,0.179,124.166
4651,Thinking About You,Norah Jones,0suRVpl5fIZVm7PuROSRsQ,2Kx7MNY7cI1ENniW7vT30N,82,No,75,1447671,61,0.65,0.299,8,-10.76,1,0.03,0.605,0.0118,0.219,0.294,123.597
2563,Easy,Rascal Flatts Featuring Natasha Bedingfield,7jkWXm5j2er2KfsCRPwWfy,0a1gHP0HAqALbEyxaD5Ngn,43,No,73,1221794,58,0.4970000000000001,0.652,4,-4.634,0,0.0309,0.131,0.0,0.131,0.479,121.255
5456,Girls Lie Too,Terri Clark,0asAC0s0njDN4oWFrDraK7,0HLOP0AdsaWe5Pt5TNueGC,36,No,47,121830,33,0.489,0.917,9,-3.234,1,0.0424,0.0425,0.0,0.155,0.621,138.727
4987,Turn It Up,Chamillionaire Featuring Lil' Flip,3KcsyKN0GyGQYGZJJhIx3L,6vdMPayKk8YJxxeNP5oMCb,41,No,64,258756,47,0.867,0.7809999999999999,7,-4.459,1,0.267,0.00391,0.0,0.135,0.665,166.797
4500,Imagine,Jack Johnson,3piY5aMfwEEmXMV6I9kpoi,3GBPw9NK25X1Wt2OUvOwY3,90,No,80,1941259,67,0.5539999999999999,0.179,6,-18.254,1,0.0362,0.937,0.024,0.107,0.374,141.946
3896,Break My Heart,Spectacular! Cast,1WbeuiDYoCfCpvxisr1zRx,6LXsctaxlamY9VuhxWlFH1,95,No,27,9559,33,0.584,0.939,1,-3.0810000000000004,0,0.0538,0.00081,0.0,0.337,0.7829999999999999,141.007
1242,Flashlight,Jessie J,6SkoBaMd0lzoQjID5aV2d9,2gsggkzM5R49q6jpPvazou,61,No,76,3685499,65,0.458,0.629,5,-6.949,1,0.0441,0.366,7.52e-06,0.102,0.416,147.72799999999995
2701,On The Floor,Jennifer Lopez Featuring Pitbull,0Oe49j06Bjrxs8PltuVeaW,2DlGxzQSjYe5N6G9nkYghR,3,Yes,79,4236289,66,0.763,0.679,11,-6.299,1,0.0981,0.0905,0.000553,0.0949,0.434,129.997
4803,Is It Any Wonder?,Keane,3RyuWd7xlLJdLddH6Kt2o6,53A0W3U0s8diEn9RhXQhVz,78,No,72,987692,45,0.495,0.945,11,-2.789,0,0.0376,5.400000000000001e-05,8.82e-05,0.29600000000000004,0.772,129.386
3419,It Kills Me,Melanie Fiona,6qU37BgVfPhpb2rhYzZWrF,4O2YL4ygn6eTBC0w1hyWUM,43,No,54,282532,50,0.62,0.789,8,-4.265,1,0.0469,0.215,0.0,0.1,0.444,107.359
331,Passionfruit,Drake,5mCPDVBb16L4XQwDdbRUpz,3TVXtAsR1Inumwj472S9r4,8,Yes,100,18311709,82,0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.3720000000000001,111.963
649,This Is What You Came For,Calvin Harris Featuring Rihanna,0azC730Exh71aQlOt9Zj3y,7CajNmpbOovFoOoasH2HaY,3,Yes,87,10471070,82,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.14800000000000002,0.465,123.963
1719,Wrecking Ball,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,5YGY8feqx7naU7z4HrwZM6,1,Yes,81,5268669,75,0.53,0.422,5,-6.2620000000000005,1,0.0342,0.407,0.0,0.107,0.349,119.964
3695,Show Me What I'm Looking For,Carolina Liar,2h8iXIwEdEnQywhFC4q5e5,0OuSnRyi1OkLPkR4AqzJwi,67,No,46,39197,55,0.449,0.8640000000000001,9,-1.159,0,0.0378,0.0133,1.31e-06,0.0984,0.355,105.121
6547,You All Dat,Baha Men With Imani Coppola,4KkzkMg3wMqezfHYNPlVy8,67FFKYikvTlvsPNk4NPOYJ,94,No,50,14258,29,0.713,0.963,7,-3.979,1,0.12,0.247,0.0,0.125,0.631,123.82
4858,Settle For A Slowdown,Dierks Bentley,1dpE6LO73JD8mXXdgP5SqD,7x8nK0m0cP2ksQf0mjWdPS,42,No,74,1170690,50,0.532,0.6459999999999999,5,-6.487,1,0.0323,0.0845,3.1e-05,0.297,0.206,80.945
469,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,3PGdPUMdUg7a3Tgr5gkfKK,04gDigrS5kc9YWfZHwBETP,6,Yes,89,10228821,75,0.7759999999999999,0.62,7,-6.198,1,0.067,0.341,0.0,0.0978,0.4270000000000001,100.025
6395,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",7GQqj9jRtDkMp8zByehXQI,1l7ZsJRRS8wlW3WfJfPfNS,1,Yes,79,2734300,64,0.7509999999999999,0.7659999999999999,5,-3.594,1,0.0515,0.0174,8.07e-06,0.6579999999999999,0.6729999999999999,109.897
1453,New Flame,Chris Brown Featuring Usher & Rick Ross,3nw9J97nUugT84SIJdjhAV,7bXgB6jMjp9ATFy66eO08Z,27,Yes,91,5835964,71,0.7090000000000001,0.638,1,-4.3,1,0.0405,0.0649,0.0,0.0969,0.468,141.994
7021,You Won't Ever Be Lonely,Andy Griggs,0wfr8FjpLXIO1YjqEyVCg5,7CyJIUpcWZK2zFM6gKLKvD,28,Yes,43,27600,48,0.471,0.617,8,-8.394,1,0.038,0.0522,0.0,0.229,0.491,182.323
